frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
75,depth,0.5318706810317911,0.8035119440132055,Viewpoint Locomotion,0.9428090696799624,0.057190930320037636,weighted,0.7753846153846153,0.25225667434794585,0.19559594441748415,0.5033074617385864,0.16374153414135553,0.08241233592986774,0.8522911220788956,0.2772767472633648,0.23632051005147953,0.3067250442473338,0.01754189063295973
78,depth,0.4817244394123116,0.8088457188227136,Viewpoint Locomotion,1.0,0.0,weighted,0.7,0.22898489558728138,0.16028942691109696,0.5025117993354797,0.16438230271744533,0.08260404671745297,0.8544583916664124,0.2795115222848712,0.23883096578376162,0.32712127941040203,0.0
81,depth,0.6466723956979664,0.9206533807589994,Viewpoint Locomotion,1.0,0.0,weighted,0.9196787148594378,0.25197448023685365,0.23173556616160437,0.7711355686187744,0.2112764827057716,0.16292281062708983,0.9590740464627743,0.2627680519963418,0.2520140189092722,0.27398098506103297,0.0
84,depth,0.6956272511464219,0.8406342257323882,Turn Right,0.80078125,0.19921875,weighted,0.8516129032258064,0.25635186026208984,0.21831255196513455,0.7078204154968262,0.21306755634723482,0.15081356626259318,0.961832333356142,0.2895300282347833,0.2784793426337313,0.24105055515589205,0.04802179028496287
87,depth,0.5812051331841088,0.874100589692683,Walk,1.0,0.0,weighted,0.7578692493946732,0.22197645977526326,0.16822913295316563,0.6898072957992554,0.20204142280606796,0.13936964750528774,0.966510932892561,0.28308666091009455,0.27360635272565553,0.2928954565085742,0.0
90,depth,0.56773248659383,0.8655250827310106,Walk,1.0,0.0,weighted,0.8054919908466819,0.23986955112193944,0.19321300227671093,0.6143388748168945,0.18294556843971738,0.11239057466799314,0.9382109828293324,0.2793922843011626,0.262128909649126,0.2977925961371805,0.0
93,depth,0.566243257961567,0.8646460157874807,Viewpoint Locomotion,1.0,0.0,weighted,0.7569620253164557,0.2258795559239195,0.17098224612975174,0.6330476403236389,0.18890316170776095,0.11958470076877285,0.9611657969653606,0.28681452454240586,0.2756763110630425,0.2984027578259137,0.0
96,depth,0.6301329662409991,0.9078828398275356,Turn Left,1.0,0.0,weighted,0.8766066838046273,0.2434773956118482,0.21343391234868955,0.7764325737953186,0.2156540492201189,0.16744082848535924,0.9473224170506,0.26311868158149637,0.24925822540695033,0.2777498735865365,0.0
99,depth,0.7981398728366429,0.8346734584177911,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8852672750977836,0.27282727940487833,0.2415250622110983,0.7905682921409607,0.2436423466627693,0.1926159138944014,0.9699962846934795,0.2989396025697781,0.2899703038404301,0.18459077136257435,0.07402859289071312
102,depth,0.6069507250305115,0.8916298592466451,Turn Right,1.0,0.0,weighted,0.8322683706070287,0.2369294391798811,0.19718887829507675,0.7231581211090088,0.20586802781867847,0.14887513619377268,0.9573002234101295,0.2725233987853069,0.2608867105416621,0.28467913421613356,0.0
105,depth,0.7683204315966342,0.8063815305805018,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8755555555555555,0.28111635692298187,0.24613298806145523,0.6763354539871216,0.2171523642061416,0.14686784282973755,0.9637170545756817,0.30942254408397957,0.29819578280392683,0.19230873478689695,0.07712381790151468
108,depth,0.5800458986228971,0.8764864831165619,Walk,1.0,0.0,weighted,0.8392282958199357,0.24878132653648394,0.20878432870103636,0.5726138949394226,0.16974599770503637,0.09719891689625917,0.9615150764584541,0.2850320912648149,0.27406265302560157,0.2964405844936647,0.0
111,depth,0.5241511099114982,0.8415825939300551,Walk,1.0,0.0,weighted,0.7131782945736435,0.22638524441633517,0.16145304252947937,0.48407232761383057,0.15365979732677532,0.07438245575264159,0.9530355036258698,0.30252347423833265,0.2883156116293772,0.3174314840185569,0.0
114,depth,0.5770822890193865,0.8721408953418829,Backward,1.0,0.0,weighted,0.8052256532066508,0.23758875901027618,0.1913125636686072,0.6291550397872925,0.18563760920041328,0.11679483740250386,0.954776506870985,0.2817150254668142,0.26897488794827545,0.29505860632249636,0.0
117,depth,0.5371283229738714,0.8492402798834295,Backward,1.0,0.0,weighted,0.7597402597402597,0.23712401921050846,0.18015266394564602,0.4975859522819519,0.15530252529742605,0.07727635494191167,0.9466522894799709,0.29546149858250725,0.27969930408631366,0.3121119569095582,0.0
